23656	Capacity Building	\N	Capacity Building	\N	\N	\N	\N	\N	\N	\N	2010-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23665	Advocacy Program	\N	Advocacy Program	\N	\N	\N	\N	\N	\N	\N	2010-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23667	Education Inclusive	\N	Education Inclusive	\N	\N	\N	\N	\N	\N	\N	2012-01-01	2016-12-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23672	Hortikultura	\N	Hortikultura	\N	\N	\N	\N	\N	\N	\N	2011-11-16	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23683	Vocation Training Program	\N	Vocation Training Program	\N	\N	Carpentry, Building Construction, Industry, Electrical, Automotive, Metal Fabrication and Computer	\N	Carpentry, Building Construction, Industry, Electrical, Automotive, Metal Fabrication and Computer	\N	\N	2012-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24176	Education Non Formal	\N	Education Non Formal	\N	\N	Competition Literature and make library On Line to all School	\N	Competition Literature and make library On Line to all School	\N	\N	2014-07-15	2014-12-15	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23666	Education Formal	\N	Education Formal	\N	\N	\N	\N	\N	\N	\N	2012-02-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23682	House Hold	\N	House Hold	\N	\N	\N	\N	\N	\N	\N	2012-05-13	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23676	House Hold	\N	House Hold	\N	\N	Chicken Farm	\N	Chicken Farm	\N	\N	2012-01-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23674	House Hold	\N	House Hold	\N	\N	Horticulture & Chicken Farm	\N	Horticulture & Chicken Farm	\N	\N	2012-10-12	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23658	Horticulture	\N	Horticulture	\N	\N	Planting vegetables and corn	\N	Planting vegetables and corn	\N	\N	2011-09-25	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23669	Livestock	\N	Livestock	\N	\N	Pig farms	\N	Pig farms	\N	\N	2010-05-12	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24133	Child Protection Program	\N	Child Protection Program	\N	\N	Increase capacity and consciousness for people about the protection  deficient  in rural area	\N	Increase capacity and consciousness for people about the protection  deficient  in rural area	\N	\N	2015-06-01	2017-06-25	2016-09-14	\N	\N	\N	\N	\N	A	1	\N	\N
23630	Water Sanitation, and Higine ( WASH Program)	\N	Water Sanitation, and Higine ( WASH Program)	\N	\N	Channeling drinking water to the community in rural area	\N	Channeling drinking water to the community in rural area	\N	\N	2005-05-01	\N	2016-09-22	\N	\N	\N	\N	\N	A	1	\N	\N
25044	Local community is guaranteed for the environmental hazard reselience (TERA) and that this project	\N	Local community is guaranteed for the environmental hazard reselience (TERA) and that this project	\N	\N	\N	\N	\N	\N	\N	2017-05-01	2018-05-31	2017-07-06	\N	\N	\N	\N	\N	A	1	\N	\N
25079	"Haforsa Komunidade Rural nia Rendementu liu hui hasa'e Produsaun ne'ebe Sustentabiidade"	"Haforsa Komunidade Rural nia Rendementu liu hui hasa'e Produsaun ne'ebe Sustentabiidade"	\N	\N	\N	Treinamentu Hortikultura ba Komunidade no To'os Nain Sira	Treinamentu Hortikultura ba Komunidade no To'os Nain Sira	\N	\N	\N	2017-04-24	2018-04-23	2017-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
25109	Safe pregnancy and brith program in Ainaro municipality	\N	Safe pregnancy and brith program in Ainaro municipality	\N	\N	Strengthen the system of Maternal health care and carry out community	\N	Strengthen the system of Maternal health care and carry out community	\N	\N	2016-02-01	\N	2017-08-08	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
24418	Assessing the Evolution of Legitimacy in Timor-Leste's Security Sector (AELTSS)	\N	Assessing the Evolution of Legitimacy in Timor-Leste's Security Sector (AELTSS)	\N	\N	Change monitoring conflict	\N	Change monitoring conflict	\N	\N	2015-01-01	2017-12-31	2017-08-22	\N	\N	\N	\N	\N	A	\N	\N	\N
23703	Economic Development	\N	Economic Development	\N	\N	Produz Rabisadu husi sukaer	\N	Produz Rabisadu husi sukaer	\N	\N	2009-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23704	Fisheries Cooperative	\N	Fisheries Cooperative	\N	\N	\N	\N	\N	\N	\N	2014-06-16	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23706	Producing Soap	\N	Producing Soap	\N	\N	\N	\N	\N	\N	\N	2008-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24154	Man Reduce Violence against Women	\N	Man Reduce Violence against Women	\N	\N	Stop Violence against women	\N	Stop Violence against women	\N	\N	2013-06-10	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23710	Dezenvolvimentu Ekonomia	\N	Dezenvolvimentu Ekonomia	\N	\N	Homan, Lafatik, Luhu	\N	Homan, Lafatik, Luhu	\N	\N	2009-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24078	Professional training	\N	Professional training	\N	\N	Capacity building and facilitate to group Beneficiaries	\N	Capacity building and facilitate to group Beneficiaries	\N	\N	2013-06-03	2014-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24073	Climate change in a Safe Environment  (MAKA'AS)	\N	Climate change in a Safe Environment  (MAKA'AS)	\N	\N	Food security, Water and sanitation, Reduce Desaster Risk	\N	Food security, Water and sanitation, Reduce Desaster Risk	\N	\N	2012-06-04	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23716	Youth Engagement to promote Stability (YEPS)	\N	Youth Engagement to promote Stability (YEPS)	\N	\N	Promote Youth Participation Through Varios Activities	\N	Promote Youth Participation Through Varios Activities	\N	\N	2010-04-01	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23718	Women Acces to Justice	\N	Women Acces to Justice	\N	\N	\N	\N	\N	\N	\N	2011-11-01	2013-10-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23719	Education non Formal	\N	Education non Formal	\N	\N	School for the Deaf	\N	School for the Deaf	\N	\N	2012-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23721	Health Outreach	\N	Health Outreach	\N	\N	\N	\N	\N	\N	\N	2009-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23722	Communicable disease surveilance including epigneglected tropical disease (NTDs)	\N	Communicable disease surveilance including epigneglected tropical disease (NTDs)	\N	\N	\N	\N	\N	\N	\N	2009-01-01	2013-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23723	Mother and Child health	\N	Mother and Child health	\N	\N	Reproductive health, midwifery & nursing	\N	Reproductive health, midwifery & nursing	\N	\N	2009-01-01	2012-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23724	Emergency Prepradness & Response (EPR)	\N	Emergency Prepradness & Response (EPR)	\N	\N	\N	\N	\N	\N	\N	2009-01-01	2013-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23729	Cultural based rural development	\N	Cultural based rural development	\N	\N	Promote Culture, make exposition	\N	Promote Culture, make exposition	\N	\N	2012-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24146	Advocacy to Development Education Program	\N	Advocacy to Development Education Program	\N	\N	Make Monitoring, Research and campaign	\N	Make Monitoring, Research and campaign	\N	\N	2013-01-01	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23736	Pubilc Information	\N	Pubilc Information	\N	\N	Information to Community trough the Radio	\N	Information to Community trough the Radio	\N	\N	2005-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23737	Public Information	\N	Public Information	\N	\N	Information to Community trough the radio	\N	Information to Community trough the radio	\N	\N	2005-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23738	Public Information Program	\N	Public Information Program	\N	\N	Information to community trough the Radio	\N	Information to community trough the Radio	\N	\N	2005-05-01	2014-05-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23739	Public Information	\N	Public Information	\N	\N	Information to Community trough the Radio	\N	Information to Community trough the Radio	\N	\N	2005-05-12	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23740	Public Information	\N	Public Information	\N	\N	Information to community trough the radio	\N	Information to community trough the radio	\N	\N	2005-05-12	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23741	Public Information	\N	Public Information	\N	\N	Information to community trough the radio	\N	Information to community trough the radio	\N	\N	2005-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24705	Health	\N	Health	\N	\N	Promoting health for women and youth	\N	Promoting health for women and youth	\N	\N	2015-09-01	2016-06-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23711	Health	\N	Health	\N	\N	Animal health and animal production	\N	Animal health and animal production	\N	\N	2003-12-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23709	Production Soap	\N	Production Soap	\N	\N	\N	\N	\N	\N	\N	2011-03-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24036	National Policy and Advocacy Program	\N	National Policy and Advocacy Program	\N	\N	With the integrated model and lead the discourse with community, oxfam co-operate with partners	\N	With the integrated model and lead the discourse with community, oxfam co-operate with partners	\N	\N	2012-07-01	2015-12-01	2016-09-15	\N	\N	\N	\N	\N	C	\N	\N	\N
23735	Public Information	\N	Public Information	\N	\N	Information to community trough the radio	\N	Information to community trough the radio	\N	\N	2014-01-01	\N	2016-10-03	\N	\N	\N	\N	\N	A	1	\N	\N
23727	Maternal and Child Health Nutrition (MCHN)	\N	Maternal and Child Health Nutrition (MCHN)	\N	\N	\N	\N	\N	\N	\N	2015-01-01	2017-06-30	2016-10-24	\N	\N	\N	\N	\N	A	1	\N	\N
23728	Timor Leste Health Programmatic AAA	\N	Timor Leste Health Programmatic AAA	\N	\N	\N	\N	\N	\N	\N	2013-04-03	\N	2016-10-24	\N	\N	\N	\N	\N	A	1	\N	\N
23725	Communicable Disease Surveillance Including EPI, Neglected Tropical Diseases (NTDS) and International Health Regulation (IHR)	\N	Communicable Disease Surveillance Including EPI, Neglected Tropical Diseases (NTDS) and International Health Regulation (IHR)	\N	\N	Ministry of Health's Efforts on Comunicable Disease Surveillance (CDS), the Negleted Tropical Disease (NTDS)	\N	Ministry of Health's Efforts on Comunicable Disease Surveillance (CDS), the Negleted Tropical Disease (NTDS)	\N	\N	2009-01-01	\N	2016-10-24	\N	\N	\N	\N	\N	A	1	\N	\N
23743	Public Information	\N	Public Information	\N	\N	Information to community trough the radio	\N	Information to community trough the radio	\N	\N	2005-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23744	Raising Community Awareness through Radio Program	\N	Raising Community Awareness through Radio Program	\N	\N	Information to community trough the Radio	\N	Information to community trough the Radio	\N	\N	2012-04-01	2013-05-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23745	Health Service	\N	Health Service	\N	\N	Clinic to Community	\N	Clinic to Community	\N	\N	2004-04-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23747	Microfinance and Credit	\N	Microfinance and Credit	\N	\N	Give credit to community in rural areas	\N	Give credit to community in rural areas	\N	\N	2007-01-05	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23751	Developing the Capacitites of Blind people	\N	Developing the Capacitites of Blind people	\N	\N	\N	\N	\N	\N	\N	2012-07-01	\N	2016-11-23	\N	\N	\N	\N	\N	C	\N	\N	\N
25045	Undertaking reflorestation activity for restoring the degraded land and improving the landscape of the biodiversity at the of Tatabau in the  suco Manucasa	\N	Undertaking reflorestation activity for restoring the degraded land and improving the landscape of the biodiversity at the of Tatabau in the  suco Manucasa	\N	\N	\N	\N	\N	\N	\N	2017-05-01	2018-05-31	2017-07-06	\N	\N	\N	\N	\N	A	1	\N	\N
23750	Early Childhood Care Development	\N	Early Childhood Care Development	\N	\N	Supporting childrens ensuring they are physically healthy, cognitively stimulated	\N	Supporting childrens ensuring they are physically healthy, cognitively stimulated	\N	\N	2011-10-01	2014-12-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23789	Education non Formal	\N	Education non Formal	\N	\N	Capacity Building	\N	Capacity Building	\N	\N	2005-06-01	\N	2017-07-10	\N	\N	\N	\N	\N	C	\N	\N	\N
23753	Building clean water sytem in rural areas	\N	Building clean water sytem in rural areas	\N	\N	\N	\N	\N	\N	\N	2012-08-01	2013-08-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23755	Increase jobs opportunity for rural population	\N	Increase jobs opportunity for rural population	\N	\N	Trough Technical and Professional, Education	\N	Trough Technical and Professional, Education	\N	\N	2012-05-01	2013-09-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23758	Agriculture and food security	\N	Agriculture and food security	\N	\N	strengthening capacity the networking member	\N	strengthening capacity the networking member	\N	\N	2012-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23759	Haburas fini Hortikultura	\N	Haburas fini Hortikultura	\N	\N	\N	\N	\N	\N	\N	2011-04-01	2013-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23760	Hasae Kapasidade Juventude Feto	\N	Hasae Kapasidade Juventude Feto	\N	\N	\N	\N	\N	\N	\N	2012-06-01	2013-07-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23761	Maliana Program Area	\N	Maliana Program Area	\N	\N	\N	\N	\N	\N	\N	2008-08-05	2013-07-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
25110	The Project for estabilishment of fisheries training center in Likisa	\N	The Project for estabilishment of fisheries training center in Likisa	\N	\N	Strengthen the capacity of Timorense human resources on fisheries sector	\N	Strengthen the capacity of Timorense human resources on fisheries sector	\N	\N	2016-02-08	\N	2017-08-08	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
23765	Youth Capacity Development	\N	Youth Capacity Development	\N	\N	Provide training & Professional skills	\N	Provide training & Professional skills	\N	\N	2008-06-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23766	Youth Education Program	\N	Youth Education Program	\N	\N	Provide training Professional skills	\N	Provide training Professional skills	\N	\N	2008-11-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23768	Youth Development	\N	Youth Development	\N	\N	Focus to youth who quit school	\N	Focus to youth who quit school	\N	\N	2010-02-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24174	Education	\N	Education	\N	\N	Make Maintenance School About luncheon School and Discussions with church and community	\N	Make Maintenance School About luncheon School and Discussions with church and community	\N	\N	2014-07-10	2015-07-10	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23770	Program Acess to Justice	\N	Program Acess to Justice	\N	\N	Make advocacy about sustainability to existence organization and to legal assistance	\N	Make advocacy about sustainability to existence organization and to legal assistance	\N	\N	2014-03-01	2017-09-01	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23772	Conflict Transformation	\N	Conflict Transformation	\N	\N	\N	\N	\N	\N	\N	2006-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23773	Non Formal Education	\N	Non Formal Education	\N	\N	Course Computer and Course English Language and Portugues	\N	Course Computer and Course English Language and Portugues	\N	\N	2009-08-08	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23774	Research	\N	Research	\N	\N	\N	\N	\N	\N	\N	2009-08-03	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23775	Capacity Building	\N	Capacity Building	\N	\N	Education about Agriculture	\N	Education about Agriculture	\N	\N	2009-07-20	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23776	Legal Education in Community level on land rights and links to livelihoods	\N	Legal Education in Community level on land rights and links to livelihoods	\N	\N	\N	\N	\N	\N	\N	2012-07-12	2013-05-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23777	Public Information	\N	Public Information	\N	\N	Share information to community trough the Radio	\N	Share information to community trough the Radio	\N	\N	2002-09-08	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23780	Ensuring Active Civil Society Participation	\N	Ensuring Active Civil Society Participation	\N	\N	\N	\N	\N	\N	\N	2013-01-01	2013-04-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23782	Programa Asistensia ba Moras Mental (PAMM)	\N	Programa Asistensia ba Moras Mental (PAMM)	\N	\N	This program is focused on children who have experienced violence	\N	This program is focused on children who have experienced violence	\N	\N	2012-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24137	Extension of irrigation Channel	\N	Extension of irrigation Channel	\N	\N	Extension for irigation in the oecusse	\N	Extension for irigation in the oecusse	\N	\N	2014-03-07	2015-03-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23784	Building a place to Infants	\N	Building a place to Infants	\N	\N	\N	\N	\N	\N	\N	2012-07-01	2013-09-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23785	Capacity strengthening to community in industry	\N	Capacity strengthening to community in industry	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2014-03-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23790	Child Protection	\N	Child Protection	\N	\N	Monotoring for Children in the Municipiu  Ainaro	\N	Monotoring for Children in the Municipiu  Ainaro	\N	\N	2011-06-01	2015-07-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23793	Child Protection	\N	Child Protection	\N	\N	Sosializ Child protection spesial for Children	\N	Sosializ Child protection spesial for Children	\N	\N	2014-02-01	2014-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23795	Holl Stick	\N	Holl Stick	\N	\N	\N	\N	\N	\N	\N	2012-09-08	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23797	Education non Formal	\N	Education non Formal	\N	\N	Capacity building in the area of agriculture	\N	Capacity building in the area of agriculture	\N	\N	2003-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23798	Education	\N	Education	\N	\N	Capacity building in the area of sound, English and Portuguese	\N	Capacity building in the area of sound, English and Portuguese	\N	\N	2006-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23799	Capacity Building	\N	Capacity Building	\N	\N	Increasing the capacity of the opening of business	\N	Increasing the capacity of the opening of business	\N	\N	2008-06-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23794	Seeds of life	\N	Seeds of life	\N	\N	Dissemination agriculture and food security	\N	Dissemination agriculture and food security	\N	\N	2003-07-01	\N	2016-07-29	\N	\N	\N	\N	\N	C	\N	\N	\N
23763	Balibo Projetu	Balibo Projetu	\N	\N	\N	\N	\N	\N	\N	\N	2008-07-08	\N	2016-08-24	\N	\N	\N	\N	\N	A	1	\N	\N
24652	Horticulture	\N	Horticulture	\N	\N	Growing vegetables and fruits such as papaya, orange, eggplant, cabbage and others	\N	Growing vegetables and fruits such as papaya, orange, eggplant, cabbage and others	\N	\N	2013-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23801	Dezenvolvimentu Ekonomia	\N	Dezenvolvimentu Ekonomia	\N	\N	Produz Tahu no Tempe	\N	Produz Tahu no Tempe	\N	\N	2010-11-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
